Saved Date,Job Url,Job Title,Company Name
"9/10/21, 1:44 PM",http://www.linkedin.com/jobs/view/2709755579,Strategy Analyst,Instacart
"8/19/21, 5:50 AM",http://www.linkedin.com/jobs/view/2682979314,"Product Manager, Customer Interfaces",Apple
"6/16/21, 1:13 AM",http://www.linkedin.com/jobs/view/2590970856,Product Manager,Venmo
"6/16/21, 11:21 AM",http://www.linkedin.com/jobs/view/2591567046,Business Solutions Product Manager,Apple
"5/14/21, 2:31 AM",http://www.linkedin.com/jobs/view/2513189653,"Manager II, Advanced Analytics - Walmart Connect",Walmart
"5/14/21, 2:30 AM",http://www.linkedin.com/jobs/view/2535402850,"Global Product Lead, Google Analytics",Google
"5/14/21, 2:29 AM",http://www.linkedin.com/jobs/view/2507773968,"Sr. Manager, Search and Discovery Product Analytics",Expedia Group
"6/16/21, 11:29 AM",http://www.linkedin.com/jobs/view/2488382968,Product Marketing Manager,Microsoft
"5/14/21, 2:29 AM",http://www.linkedin.com/jobs/view/2513188199,"Senior Data Scientist - Analytics, Trust",Airbnb
"5/14/21, 2:32 AM",http://www.linkedin.com/jobs/view/2534715289,"Group Product Manager, Googler Growth & Development",Google
"5/14/21, 2:30 AM",http://www.linkedin.com/jobs/view/2520445815,Product Experimentation Manager,Amazon
"5/14/21, 2:30 AM",http://www.linkedin.com/jobs/view/2534770562,Senior Data Analyst- Product Analytics,Walmart
"5/31/21, 6:59 AM",http://www.linkedin.com/jobs/view/2568164522,"Product Lead: Audience Attributes, Profiles, and Health Ratings",IQVIA
"5/18/21, 11:55 PM",http://www.linkedin.com/jobs/view/2543842182,Analytics and Insights Lead,PayPal
"5/23/21, 7:00 AM",http://www.linkedin.com/jobs/view/2551443901,Product Manager - Recommendations,TikTok
"5/14/21, 2:30 AM",http://www.linkedin.com/jobs/view/2527235549,"Product Manager, Consumer, New Verticals",DoorDash
"8/9/21, 4:05 AM",http://www.linkedin.com/jobs/view/2668514701,Senior Analytics and Media Manager,Amazon
"5/19/21, 7:17 AM",http://www.linkedin.com/jobs/view/2534701134,"Sr. Product Manager, Growth",Venmo
"5/14/21, 2:30 AM",http://www.linkedin.com/jobs/view/2532289750,"Senior Manager I, Data Analytics - Customer Analytics",Walmart
"5/25/21, 9:59 PM",http://www.linkedin.com/jobs/view/2423145397,"Manager, Product Analytics",Braze
"8/20/21, 5:34 AM",http://www.linkedin.com/jobs/view/2689043577,Senior Strategy and Operations Manager - Rides,Uber
"9/17/21, 5:18 AM",http://www.linkedin.com/jobs/view/2717491693,"Manager, Product Analytics",PayPal
"9/15/21, 7:32 AM",http://www.linkedin.com/jobs/view/2598628712,"Product Manager, Growth",Postman
"8/9/21, 4:06 AM",http://www.linkedin.com/jobs/view/2629750931,Senior Product Manager II - Product Analytics,HashiCorp
"9/12/21, 7:27 PM",http://www.linkedin.com/jobs/view/2656806180,"Manager, Product Analytics",PayPal
"5/14/21, 2:32 AM",http://www.linkedin.com/jobs/view/2534703031,"Director, Data Science & Sales Analytics",PayPal
"9/13/21, 7:50 PM",http://www.linkedin.com/jobs/view/2719100552,Senior Product Manager,Shutterstock
"6/2/21, 11:23 AM",http://www.linkedin.com/jobs/view/2566945803,Data and Analytics Analyst,Google
"8/6/21, 2:42 PM",http://www.linkedin.com/jobs/view/2662433393,Senior Product and Customer Insights Manager,Amazon
"8/19/21, 5:53 AM",http://www.linkedin.com/jobs/view/2683517913,Sr. Product Manager,ShopStyle
"8/11/21, 1:34 PM",http://www.linkedin.com/jobs/view/2622524638,senior technical product manager,Starbucks
"5/30/21, 8:17 PM",http://www.linkedin.com/jobs/view/2567739108,Sales Analytics Manager,Hyster-Yale Materials Handling
"5/25/21, 2:17 PM",http://www.linkedin.com/jobs/view/2555125087,Data Analytics Manager,Apple
"6/16/21, 11:37 AM",http://www.linkedin.com/jobs/view/2595463762,Product Manager - Monetization Machine Learning,Spotify
"5/14/21, 2:28 AM",http://www.linkedin.com/jobs/view/2509885115,Analytics Product Manager,Better
"5/14/21, 2:30 AM",http://www.linkedin.com/jobs/view/2507807788,Research & Insights Manager,Amazon
"5/21/21, 11:05 AM",http://www.linkedin.com/jobs/view/2547028968,Data Analytics Manager,Apple
"6/16/21, 11:39 AM",http://www.linkedin.com/jobs/view/2539602465,"Product Manager, Platform",Robinhood
"5/14/21, 2:31 AM",http://www.linkedin.com/jobs/view/2498051294,"Data Scientist, Analytics - Ads Delivery Product",Meta
"6/4/21, 8:27 PM",http://www.linkedin.com/jobs/view/2574166822,"(USA) Senior Manager II, Advanced Analytics",Walmart
"5/26/21, 11:20 AM",http://www.linkedin.com/jobs/view/2558894476,Product Marketing Manager (remote),The Predictive Index
"5/14/21, 2:30 AM",http://www.linkedin.com/jobs/view/2534736771,Strategic Operations Manager,PayPal
"5/14/21, 2:30 AM",http://www.linkedin.com/jobs/view/2533596828,Sr. Product Manager - Checkout,PayPal
"8/23/21, 7:06 PM",http://www.linkedin.com/jobs/view/2688405393,Product Manager,Google
"6/16/21, 11:14 AM",http://www.linkedin.com/jobs/view/2591560932,Senior Product Manager,Microsoft
"5/19/21, 7:31 AM",http://www.linkedin.com/jobs/view/2533587923,"Analytics Lead, North America SMB",TikTok
"5/24/21, 2:15 AM",http://www.linkedin.com/jobs/view/2533597727,Sr. Product Manager,PayPal
"8/5/21, 9:56 PM",http://www.linkedin.com/jobs/view/2666391396,"Customer Insights Manager, Google Cloud",Google
"9/5/21, 5:18 PM",http://www.linkedin.com/jobs/view/2707542251,Product Manager - Uber for Business - Growth Analytics,Uber
"5/21/21, 10:46 AM",http://www.linkedin.com/jobs/view/2553531972,"Manager, Consumer Product Analytics, Peacock",Peacock
"5/14/21, 2:30 AM",http://www.linkedin.com/jobs/view/2540548093,"Data Scientist, Analytics",Meta
"5/23/21, 3:28 PM",http://www.linkedin.com/jobs/view/2556324755,Product Manager,McKinsey & Company
"5/31/21, 7:56 AM",http://www.linkedin.com/jobs/view/2564146120,Product Manager,NETS
"5/16/21, 3:50 PM",http://www.linkedin.com/jobs/view/2536777287,"Analytics, Insights & Strategy Lead",PayPal
"8/11/21, 1:35 PM",http://www.linkedin.com/jobs/view/2613452729,"senior product manager, Customer & Retail Technology",Starbucks
"5/14/21, 2:30 AM",http://www.linkedin.com/jobs/view/2527101496,Product Manager - Personalization for Verticals Growth,Uber
"6/16/21, 11:10 AM",http://www.linkedin.com/jobs/view/2507257716,"Senior Product Manager II, Incentive Strategy & Allocation",Uber
"9/9/21, 5:08 AM",http://www.linkedin.com/jobs/view/2676015089,Senior Product Manager - TikTok Business Growth,TikTok
"6/16/21, 11:17 AM",http://www.linkedin.com/jobs/view/2590971740,Product Manager,PayPal
"5/24/21, 2:17 AM",http://www.linkedin.com/jobs/view/2544103272,"Manager, Product Growth",Meta
"5/14/21, 2:29 AM",http://www.linkedin.com/jobs/view/2544372854,Product Manager II - AdTech,Uber
"5/21/21, 10:48 AM",http://www.linkedin.com/jobs/view/2548689280,Senior Insights Analyst,LinkedIn
"5/14/21, 2:29 AM",http://www.linkedin.com/jobs/view/2509136133,"Sr. Product Manager, Growth",Adobe
"5/14/21, 2:28 AM",http://www.linkedin.com/jobs/view/2546438861,Data Analytics Manager,Wix
"5/26/21, 11:18 AM",http://www.linkedin.com/jobs/view/2515325888,"Principal Product Marketing Manager, Enterprise Search",Elastic
"5/14/21, 2:30 AM",http://www.linkedin.com/jobs/view/2523767176,"Product Manager, eCommerce, Checkout","Quadpay, a Zip company"
"6/16/21, 11:27 AM",http://www.linkedin.com/jobs/view/2487429257,"Senior Product Manager, Longform",Twitter
"6/16/21, 11:09 AM",http://www.linkedin.com/jobs/view/2592157440,Senior Product Manager,Optello
"5/23/21, 3:29 PM",http://www.linkedin.com/jobs/view/2551492280,"Analyst, Product Management ",Horizon Media
"8/24/21, 6:46 AM",http://www.linkedin.com/jobs/view/2693348010,Product Manager - Grocery Delivery Experience,Uber
"5/21/21, 11:19 AM",http://www.linkedin.com/jobs/view/2558596020,Strategic Planning & Analytics Associate - Uber Eats,Uber
"8/6/21, 2:41 PM",http://www.linkedin.com/jobs/view/2670347840,"Program Manager, Global Business Intelligence Strategic Initiatives",Google
"8/24/21, 6:48 AM",http://www.linkedin.com/jobs/view/2689154752,"Senior Product Manager, Technical",Amazon
"9/13/21, 3:28 PM",http://www.linkedin.com/jobs/view/2713380656,"Senior Product Manager, Growth and Analytics",Instacart
"8/11/21, 2:38 PM",http://www.linkedin.com/jobs/view/2676732376,Retail Analytics and Insights Manager,the LEGO Group
"6/30/21, 7:27 PM",http://www.linkedin.com/jobs/view/2616488614,"Apple Media Products, Product Manager, Commerce",Apple
"8/11/21, 10:57 PM",http://www.linkedin.com/jobs/view/2680775271,"Manager, Analytics & Insights",Uber
"5/19/21, 7:14 AM",http://www.linkedin.com/jobs/view/2543846660,"Senior Associate, Strategy & Operations - Chowbotics",DoorDash
"8/11/21, 2:50 PM",http://www.linkedin.com/jobs/view/2673597649,Manager/ Associate Director - Analytics Consulting (Remote),Tiger Analytics
"5/24/21, 2:23 AM",http://www.linkedin.com/jobs/view/2536739586,"Global Product Lead, Google Analytics",Google
"9/9/21, 5:35 PM",http://www.linkedin.com/jobs/view/2658802149,"Senior Technical Product Manager, Data Compliance and Governance",Tinder
"8/19/21, 5:52 AM",http://www.linkedin.com/jobs/view/2650076649,Product Marketing Manager- Pangle,ByteDance
"8/15/21, 8:47 PM",http://www.linkedin.com/jobs/view/2546321147,"Senior Product Manager, Ecommerce",Warby Parker
"9/13/21, 6:50 PM",http://www.linkedin.com/jobs/view/2718859066,"Product Manager, Conversations",HubSpot
"6/16/21, 11:10 AM",http://www.linkedin.com/jobs/view/2441397711,Product Manager - Platform (Facebook Reality Labs),Meta
"5/14/21, 2:32 AM",http://www.linkedin.com/jobs/view/2506152892,"Data Science Manager, Analytics",Meta
"5/14/21, 2:30 AM",http://www.linkedin.com/jobs/view/2533500292,"Technical Product Manager, Data Science & Analytics, Apple Media Products - Cupertino",Apple
"5/14/21, 2:32 AM",http://www.linkedin.com/jobs/view/2542310608,"Data Scientist, Product Analytics",Meta
"5/14/21, 2:29 AM",http://www.linkedin.com/jobs/view/2516584165,"Senior Product Manager,  Fintech Marketplace","Quadpay, a Zip company"
"5/14/21, 2:28 AM",http://www.linkedin.com/jobs/view/2535414278,Analytics Lead,Jobot
"5/14/21, 2:32 AM",http://www.linkedin.com/jobs/view/2528304210,"Manager II, Advanced Analytics, Operations, eComm (Driver Insights)",Walmart
"8/11/21, 1:36 PM",http://www.linkedin.com/jobs/view/2668387512,"group manager, Loyalty Strategy & Operations",Starbucks
"6/30/21, 10:00 PM",http://www.linkedin.com/jobs/view/2615014948,Product Manager,Amazon
"9/9/21, 5:38 PM",http://www.linkedin.com/jobs/view/2713923585,Product Manager - Uber for Business - Growth Analytics,Uber
"8/5/21, 10:02 PM",http://www.linkedin.com/jobs/view/2666399073,"Customer Insights Manager, Google Cloud",Google
"8/20/21, 5:28 AM",http://www.linkedin.com/jobs/view/2660726092,Product Operations Manager,Lyft
"9/10/21, 1:45 PM",http://www.linkedin.com/jobs/view/2711915975,Analytics Manager - Product,Klarna
"8/19/21, 6:11 AM",http://www.linkedin.com/jobs/view/2682944654,Sr Product Manager - Martech,McAfee
"8/11/21, 1:36 PM",http://www.linkedin.com/jobs/view/2650960343,"lead systems analyst, Salesforce, Starbucks Technology (Seattle OR Remote)",Starbucks
"5/14/21, 2:31 AM",http://www.linkedin.com/jobs/view/2512380137,"Senior Product Manager, Pricing",Expedia Group
"8/7/21, 6:43 AM",http://www.linkedin.com/jobs/view/2673152342,"Analytics Manager, Product",Klarna
"5/25/21, 10:00 PM",http://www.linkedin.com/jobs/view/2543775290,"Product Manager, Optimization & Personalization",LOFT
"5/14/21, 2:31 AM",http://www.linkedin.com/jobs/view/2534778093,"Lead Technical Data Product Manager, Apple Media Products - Cupertino",Apple
"5/14/21, 2:29 AM",http://www.linkedin.com/jobs/view/2527342641,Senior Manager Performance & Insights,American Express
"5/14/21, 2:30 AM",http://www.linkedin.com/jobs/view/2533597743,Senior Product Manager,PayPal
"8/19/21, 5:54 AM",http://www.linkedin.com/jobs/view/2688323298,Staff Product Manager: Network Growth,BILL
"8/19/21, 6:11 AM",http://www.linkedin.com/jobs/view/2488321473,Principal Product Manager - Technical - Alexa AI,Amazon
"5/14/21, 2:31 AM",http://www.linkedin.com/jobs/view/2534701140,Sr. Product Manager,PayPal
"8/19/21, 6:11 AM",http://www.linkedin.com/jobs/view/2627268590,"Senior Product Manager (Tech) - Performance Marketing: Display, Paid Social, and Affiliates",Walmart
"8/19/21, 5:51 AM",http://www.linkedin.com/jobs/view/2683520797,Data Product Manager- Tiktok Monetization,TikTok
"8/24/21, 9:19 PM",http://www.linkedin.com/jobs/view/2689139270,"Product Manager, Customer Interfaces",Apple
"8/15/21, 1:59 PM",http://www.linkedin.com/jobs/view/2685683513,Analytics Manager - Product,Klarna
"6/27/21, 7:57 PM",http://www.linkedin.com/jobs/view/2621997273,"6-Senior Manager, Data Analytics and Insights",Fidelity Investments
"5/23/21, 3:24 PM",http://www.linkedin.com/jobs/view/2562512653,Product Manager - Analytics,Thentia
"5/14/21, 2:31 AM",http://www.linkedin.com/jobs/view/2505032852,"Senior Product Manager, Native Apps",Expedia Group
"6/16/21, 11:05 AM",http://www.linkedin.com/jobs/view/2506680010,Senior Data Product Manager,Cricut
"5/14/21, 2:30 AM",http://www.linkedin.com/jobs/view/2532273457,Product Manager,Google
"8/19/21, 6:11 AM",http://www.linkedin.com/jobs/view/2671885439,"Principal Product Manager, Growth",Calendly
"8/11/21, 1:36 PM",http://www.linkedin.com/jobs/view/2614151934,"group manager, Product, Equipment & Programs",Starbucks
"9/9/21, 5:07 AM",http://www.linkedin.com/jobs/view/2685906514,Growth Product Manager,Greylock Partners
"8/11/21, 1:35 PM",http://www.linkedin.com/jobs/view/2668387511,"group manager, product",Starbucks
"6/16/21, 11:11 AM",http://www.linkedin.com/jobs/view/2601419859,Sr Product Manager - Personalization for Verticals Growth,Uber
"5/14/21, 2:32 AM",http://www.linkedin.com/jobs/view/2543039445,"Manager, Data Analytics and Automation",Meta
"8/11/21, 11:02 PM",http://www.linkedin.com/jobs/view/2673967594,Manager/ Associate Director - Analytics Consulting (Remote),Tiger Analytics
"8/6/21, 2:39 PM",http://www.linkedin.com/jobs/view/2668564492,Business Solutions Product Manager,Apple
"5/14/21, 8:13 AM",http://www.linkedin.com/jobs/view/2533596826,"Sr. Product Manager, Data Science",Venmo
"8/11/21, 2:37 PM",http://www.linkedin.com/jobs/view/2676018240,Product Manager,Evernote
"5/14/21, 2:31 AM",http://www.linkedin.com/jobs/view/2506700557,"Product Manager, Premium Experiences",DoorDash
"5/14/21, 2:32 AM",http://www.linkedin.com/jobs/view/2535671402,Product Growth Analyst,Meta
"5/14/21, 2:29 AM",http://www.linkedin.com/jobs/view/2503894623,"Product Manager, Payments - Location Flexible",Dropbox
"5/14/21, 2:28 AM",http://www.linkedin.com/jobs/view/2535670111,"Product Manager, WhatsApp",WhatsApp
"5/14/21, 2:31 AM",http://www.linkedin.com/jobs/view/2514201889,"Manager II, Advanced Analytics",Walmart
"5/14/21, 2:30 AM",http://www.linkedin.com/jobs/view/2540547185,Product Manager,Meta
"5/19/21, 7:15 AM",http://www.linkedin.com/jobs/view/2541753385,Marketing Analytics Manager,Databricks
"8/11/21, 1:34 PM",http://www.linkedin.com/jobs/view/2674706119,"market research & insights senior manager, Analytics & Insights - Seattle, WA or Remote",Starbucks
"9/13/21, 7:50 PM",http://www.linkedin.com/jobs/view/2714850788,Lead Product Manager - New Product Experimentation,Attentive
"5/24/21, 2:13 AM",http://www.linkedin.com/jobs/view/2536758227,"Senior Product Manager - Growth & Innovation, Walmart +",Walmart
"5/14/21, 2:31 AM",http://www.linkedin.com/jobs/view/2547459399,Software & Services Insight Data Scientist,Apple
"6/16/21, 11:03 AM",http://www.linkedin.com/jobs/view/2591547133,Product Manager,Google
"5/14/21, 2:31 AM",http://www.linkedin.com/jobs/view/2519085107,"Data Scientist, Operations Data Science",Google
"5/14/21, 2:29 AM",http://www.linkedin.com/jobs/view/2544274604,"Manager, Data Analytics",Montblanc
"8/11/21, 1:36 PM",http://www.linkedin.com/jobs/view/2662406986,"product manager- Retail Core Beverage - Seattle, WA",Starbucks
"5/14/21, 2:30 AM",http://www.linkedin.com/jobs/view/2514218147,"Manager I, Advanced Analytics - Customer Insights - Walmart Connect",Walmart
"5/14/21, 2:32 AM",http://www.linkedin.com/jobs/view/2513188591,"Manager II, Advanced Analytics, Walmart Fulfillment Services",Walmart
"8/19/21, 6:11 AM",http://www.linkedin.com/jobs/view/2590978320,Sr. Product Manager - Technical,PayPal
"8/6/21, 2:43 PM",http://www.linkedin.com/jobs/view/2668351485,Product Analytics Manager,Audible
"8/11/21, 10:15 PM",http://www.linkedin.com/jobs/view/2676011848,"Strategy and Operations Manager, Customer Advocacy and Insights",Google
"8/10/21, 11:39 AM",http://www.linkedin.com/jobs/view/2666391393,"Customer Insights Manager, Google Cloud",Google
"5/14/21, 2:29 AM",http://www.linkedin.com/jobs/view/2520450515,Analytics and Media Manager,Amazon
"5/14/21, 2:29 AM",http://www.linkedin.com/jobs/view/2523046049,"Data Analyst, Product and Partner Platform",Stripe
"7/30/21, 11:48 AM",http://www.linkedin.com/jobs/view/2660755958,Product Manager – RDS Product Analytics (L5),Amazon
"5/14/21, 2:29 AM",http://www.linkedin.com/jobs/view/2547314890,Senior Product Manager,Oracle
